_identifiers-1,_parent_digital_objects-1.identifier,_digital_object_type.string_key,note-1:note_type,note-1:note_value,note-2:note_type,note-2:note_value,title-1:title_non_sort_portion,title-1:title_sort_portion,omeka_identifier-1:omeka_identifier_value,location-1:location_term.value,location-1:location_term.uri,location-1:location_shelf_location-1.location_shelf_location_box_number,location-1:location_shelf_location-1.location_shelf_location_folder_number,location-1:location_shelf_location-1:location_shelf_location_free_text,clio_identifier-1:clio_identifier_value,date_created_textual-1:date_created_textual_value,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_key_date,date_created-1:date_created_type,language-1:language_term.value,language-1:language_term.uri,language-1:language_term.authority,language-2:language_term.value,language-2:language_term.uri,language-2:language_term.authority,place_of_origin-1:place_of_origin_value,collection-1:collection_term.value,collection-1:collection_term.uri,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_level,internal_note-1:internal_note_value,genre-1:genre_term.value,genre-1:genre_term.uri,genre-1:genre_term.authority,type_of_resource-1:type_of_resource_value,type_of_resource-2:type_of_resource_value,form-1:form_term.value,form-1:form_term.uri,form-1:form_term.authority,name-1:name_term.value,name-1:name_term.name_type,name-1:name_term.uri,name-1:name_term.authority,name-1:name_role-1.name_role_term.value,name-1:name_role-1.name_role_term.uri,name-1:name_role-1.name_role_term.authority,name-1:name_usage_primary,name-2:name_term.value,name-2:name_term.name_type,name-2:name_term.uri,name-2:name_term.authority,name-2:name_role-2.name_role_term.value,name-2:name_role-2.name_role_term.uri,name-2:name_role-2.name_role_term.authority,object_in_context_url-1:object_in_context_url_value,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.uri,subject_name-1:subject_name_term.authority,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.uri,subject_name-2:subject_name.authority,subject_title-1:subject_title_term.value,subject_title-1:subject_title_term.uri,subject_title-1:subject_title_term.authority,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.uri,subject_topic-1:subject_topic_term.authority,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.uri,subject_topic-2:subject_topic_term.authority,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.uri,subject_geographic-1:subject_geographic_term.authority,digital_origin-1:digital_origin_value,use_and_reproduction-1:use_and_reproduction_value,use_and_reproduction-1:use_and_reproduction_term.authority,use_and_reproduction-1:use_and_reproduction_term.uri,restriction_on_access-1:restriction_on_access_value,_project.string_key
rbml_global_1968_186_03,rbml_global_1968_186,asset,original filename,1968_186_03.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_186_03.jpg,,Page 3,11845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_185,,item,,,,,The,Rat: Convention Special,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,9,13,,,1968,1968,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,Thomas Whiteside Papers,http://id.library.columbia.edu/term/6e7b2ac6-f0e8-4f77-99ce-79b564af5ce2,"Series I: Writings, 1839-1991",series,1,,,,,,,,text,,periodicals,http://vocab.getty.edu/aat/300026657,aat,"Shero, Jeffrey",personal,http://id.loc.gov/authorities/names/n90692969,naf,Contributor,http://id.loc.gov/vocabulary/relators/ctb,marcrelator,,,,,,,,,,"Democratic National Convention (1968 : Chicago, Ill.)",conference,http://id.loc.gov/authorities/names/nr00008089,naf,,,,,,,,Underground newspapers,http://id.worldcat.org/fast/1160953,fast,,,,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_185_01,rbml_global_1968_185,asset,original filename,1968_185_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_185_01.jpg,,Front Cover,11841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/the-democratic-convention,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_185_02,rbml_global_1968_185,asset,original filename,1968_185_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_185_02.jpg,,Back Cover,11842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/the-democratic-convention,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_184,,item,,,,,,"Nixon La Peste, Dehors!",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,1969,1969,,TRUE,,French,http://id.loc.gov/vocabulary/iso639-2/fre,iso639-2b,,,,,European Protest and Activism Collection,http://id.library.columbia.edu/term/ae80ed1f-9f3a-4d0e-b43a-3bf4bf632d08,,,,,,,Aeon Slip No.: 138378,,,,text,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,Editions de l'en dehors,corporate,http://id.loc.gov/authorities/names/no2014155900,naf,Publisher,http://id.loc.gov/vocabulary/relators/pbl,marcrelator,,,,,,,,,,"Nixon, Richard M. (Richard Milhous), 1913-1994",personal,http://id.loc.gov/authorities/names/n79018757,naf,,,,,,,,,,,,,,France,http://id.loc.gov/authorities/names/n79006404,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_184_01,rbml_global_1968_184,asset,original filename,1968_184_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_184_01.jpg,,Front Cover,11838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/the-campaign-unfolds,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_184_02,rbml_global_1968_184,asset,original filename,1968_184_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_184_02.jpg,,Inside Pages,11839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/the-campaign-unfolds,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_184_03,rbml_global_1968_184,asset,original filename,1968_184_03.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_184_03.jpg,,Rear Cover,11840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/the-campaign-unfolds,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_183,,item,,,,,The,Progressive June 1968,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,12,,,,June 1968,1968-06,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,Todd Gitlin Papers,http://id.library.columbia.edu/term/405d19f3-7767-4044-bfd0-63eeb76252db,,,,,,,Aeon Slip No.: 138377,,,,text,,periodicals,http://vocab.getty.edu/aat/300026657,aat,"Progressive, Inc.",corporate,,,Publisher,http://id.loc.gov/vocabulary/relators/pbl,marcrelator,,,,,,,,,,,,,,,,,,,,,Presidents--Election,http://id.worldcat.org/fast/1075747,fast,Progressivism (United States politics),http://id.worldcat.org/fast/1078751,fast,United States,http://id.loc.gov/authorities/names/n78095330,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_183_01,rbml_global_1968_183,asset,original filename,1968_183_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_183_01.jpg,,Front Cover,11837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/the-campaign-unfolds,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_182,,item,,,,,,July 20 Rally Stop Humphrey,,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,7,23,,,1968,1968,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,University Protest and Activism Collection,http://id.library.columbia.edu/term/71b876e3-e9fe-4e60-8403-e3f68dc1f112,"Series IV: Commissions and Committees, 1950-1970, bulk 1966-1969",series,1,,,,Aeon Slip No.: 130555,,,,text,still image,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,Interblock Council for Peace,corporate,http://id.loc.gov/authorities/names/no2013086132,naf,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,"Humphrey, Hubert H. (Hubert Horatio), 1911-1978",personal,http://id.loc.gov/authorities/names/n79026910,naf,,,,,,,,Political campaigns,http://id.worldcat.org/fast/1069212,fast,Democratic Party (U.S.),http://id.worldcat.org/fast/532710,fast,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_182_01,rbml_global_1968_182,asset,original filename,1968_182_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_182_01.jpg,,July 20 Rally Stop Humphrey,11836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/the-campaign-unfolds,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_181,,item,,,,,,Eugene McCarthy for President,,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,,McCarthy,,,1968,1968,,TRUE,,,,,,,,,University Protest and Activism Collection,http://id.library.columbia.edu/term/71b876e3-e9fe-4e60-8403-e3f68dc1f112,,,,,,,,,,,still image,,posters,http://vocab.getty.edu/aat/300027221,aat,,,,,,,,,,,,,,,,,"McCarthy, Eugene J., 1916-2005",personal,http://id.loc.gov/authorities/names/n80002307,naf,Democratic Party (U.S.),corporate,http://id.loc.gov/authorities/names/n80002307,naf,,,,Political campaigns,http://id.worldcat.org/fast/1069212,fast,,,,United States,http://id.loc.gov/authorities/names/n78095330,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_181_01,rbml_global_1968_181,asset,original filename,1968_181_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_181_01.jpg,,Eugene McCarthy for President,11835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/eugene-mccarthy,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_179,,item,,,,,A,Nation Mourns its Dead Leaders Who Spoke Out for Peace,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,15,Printed Materials,,,1968,1968,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,Lawyers Committee on American Policy Towards Vietnam Records,http://id.library.columbia.edu/term/753df1cf-d42f-4a17-a7fd-6a77eed640ed,Series I: Lawyers Committee on American Policy Towards Vietnam papers,series,1,,,,Aeon Slip No.: 128291,,,,text,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,Westchester Women for Peace,corporate,,,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,,,,,,,,,,,,Peace movements,http://id.worldcat.org/fast/1055858,fast,,,,United States,http://id.loc.gov/authorities/names/n78095330,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_179_01,rbml_global_1968_179,asset,original filename,1968_179_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_179_01.jpg,A,Nation Mourns its Dead Leaders Who Spoke Out for Peace,11834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/a-nation-mourns-its-dead-leade/a-nation-mourns,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_178,,item,,,,,The,"Violent End of the Man Called Malcolm X, Life Magazine",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,"March 05, 1965",1965-03-05,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,,,,,,,,Aeon Slip No.: 137873,,,,text,,periodicals,http://vocab.getty.edu/aat/300026657,aat,,,,,,,,,,,,,,,,,"X, Malcolm, 1925-1965",personal,http://id.loc.gov/authorities/names/n79148296,naf,,,,,,,,Assassination,http://id.worldcat.org/fast/818962,fast,,,,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_178_01,rbml_global_1968_178,asset,original filename,1968_178_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_178_01.jpg,,Pages 26-27,11833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/a-nation-mourns-its-dead-leade/a-nation-mourns,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_177,,item,,,,,,Photograph of Malcolm X Speaking at Barnard,,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,24,104,,,"Feb 18, 1965",1965-02-18,,TRUE,,,,,,,,,Columbia Spectator Photograph Collection,http://id.library.columbia.edu/term/e6e96a9a-2d4b-42cb-9c0b-256cb233cf14,Series I: Personal Names,series,1,,,,Aeon Slip No.: 131211,,,,still image,,photographs,http://vocab.getty.edu/aat/300046300,aat,,,,,,,,,,,,,,,,,"X, Malcolm, 1925-1965",personal,http://id.loc.gov/authorities/names/n79148296,naf,Barnard College,corporate,http://id.loc.gov/authorities/names/n79065105,naf,,,,,,,,,,"Morningside Heights (New York, N.Y.)",http://id.loc.gov/authorities/names/n96068216,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_177_01,rbml_global_1968_177,asset,original filename,1968_177_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_177_01.jpg,,Photograph of Malcolm X Speaking at Barnard,11832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/a-nation-mourns-its-dead-leade/a-nation-mourns,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_176,,item,,,,,,"Riot Data Review, No. 2: April Aftermath of the King Assassination",,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,37,5,,,August 1968,1968-08,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,University Protest and Activism Collection,http://id.library.columbia.edu/term/71b876e3-e9fe-4e60-8403-e3f68dc1f112,"Series XIII: The Office of the President Records, 1958-1974",series,1,"Subseries XIII.1: Subject Files, 1958-1973",subseries,2,Aeon Slip No.: 130500,,,,text,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,Lemberg Center for the Study of Violence,corporate,http://id.loc.gov/authorities/names/n50074441,naf,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,TRUE,,,,,,,,,"King, Martin Luther, Jr., 1929-1968",personal,http://id.loc.gov/authorities/names/n79084324,naf,,,,,,,,Civil rights movements,http://id.worldcat.org/fast/862708,fast,Assassination,http://id.worldcat.org/fast/818962,fast,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_176_01,rbml_global_1968_176,asset,original filename,1968_176_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_176_01.jpg,,Recto,11830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/a-nation-mourns-its-dead-leade,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_176_02,rbml_global_1968_176,asset,original filename,1968_176_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_176_02.jpg,,Verso,11831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/a-nation-mourns-its-dead-leade,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_175,,item,,,,,,He Had a Dream - Will you share it?,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,242,MLK,,,circa 1970,1970,,TRUE,approximate,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,Atlanta (Ga.),New Leader Records,http://id.library.columbia.edu/term/c982c6e7-dc92-4aca-a344-5ca8e35283eb,"Correspondence, 1939-2008",series,1,"Subseries II.3. Correspondence, 1939-2008",subseries,2,Aeon Slip No.: 131674,,,,text,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,"Martin Luther King, Jr. Center for Nonviolent Social Change",corporate,http://id.loc.gov/authorities/names/n85821386,naf,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,,,,,"Martin Luther King, Jr. Center for Nonviolent Social Change",corporate,http://id.loc.gov/authorities/names/n85821386,naf,,,,,,,,,,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_175_01,rbml_global_1968_175,asset,original filename,1968_175_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_175_01.jpg,,Front Cover,11827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/a-nation-mourns-its-dead-leade,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_175_02,rbml_global_1968_175,asset,original filename,1968_175_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_175_02.jpg,,Recto,11828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/a-nation-mourns-its-dead-leade,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_175_03,rbml_global_1968_175,asset,original filename,1968_175_03.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_175_03.jpg,,Verso,11829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/campaign----68/a-nation-mourns-its-dead-leade,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_174,,item,,,,,,"Coretta Scott King Letter, February 23, 1971",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,242,MLK,,,"February 23, 1971",1971-02-23,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,New Leader Records,http://id.library.columbia.edu/term/c982c6e7-dc92-4aca-a344-5ca8e35283eb,"Correspondence, 1939-2008",series,1,"Subseries II.3. Correspondence, 1939-2008",subseries,2,Aeon Slip No.: 131672,,,,text,,correspondence,http://vocab.getty.edu/aat/300026877,aat,"King, Coretta Scott, 1927-2006",personal,http://id.loc.gov/authorities/names/n50049525,naf,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,TRUE,,,,,,,,,"King, Coretta Scott, 1927-2006",personal,http://id.loc.gov/authorities/names/n50049525,naf,"Martin Luther King, Jr. Center for Nonviolent Social Change",corporate,http://id.loc.gov/authorities/names/n85821386,naf,,,,,,,,,,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_174_01,rbml_global_1968_174,asset,original filename,1968_174_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_174_01.jpg,,"Coretta Scott King Letter, February 23, 1971",11826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_173,,item,,,,,,Revista de la Union de Periodistas de Cuba,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,5,,,,January 1968,1968-01,,TRUE,,Spanish,http://id.loc.gov/vocabulary/iso639-2/spa,iso639-2b,,,,Havana (Cuba),Todd Gitlin Papers,http://id.library.columbia.edu/term/405d19f3-7767-4044-bfd0-63eeb76252db,,,,,,,Aeon Slip No.: 131640,,,,text,,periodicals,http://vocab.getty.edu/aat/300026657,aat,Unión de Periodistas de Cuba,corporate,http://id.loc.gov/authorities/names/n50076421,naf,Publisher,http://id.loc.gov/vocabulary/relators/pbl,marcrelator,,,,,,,,,,Congreso Cultural de La Habana (1968),conference,http://id.loc.gov/authorities/names/n2003054225,naf,,,,,,,,,,,,,,Cuba,http://id.loc.gov/authorities/names/n79079435,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_173_01,rbml_global_1968_173,asset,original filename,1968_173_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_173_01.jpg,,Front Cover,11824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_173_02,rbml_global_1968_173,asset,original filename,1968_173_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_173_02.jpg,,Back Cover,11825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_172,,item,,,,,,Mexico '68 Flyer,,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,13,9,,,"November 26, 1968",1968-11-26,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,University Protest and Activism Collection,http://id.library.columbia.edu/term/71b876e3-e9fe-4e60-8403-e3f68dc1f112,"Series VIII: Students: Groups, 1966-1975",series,1,,,,Aeon Slip No.: 130544,,,,text,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,Students for a Democratic Society (U.S.). Columbia University Chapter,corporate,http://id.loc.gov/authorities/names/no2008058186,naf,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,,,,,,,,,,,,"Tlatelolco Massacre (Mexico City, Mexico : 1968)",http://id.worldcat.org/fast/1755643,fast,College students--Political activity,http://id.worldcat.org/fast/868026,fast,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_172_01,rbml_global_1968_172,asset,original filename,1968_172_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_172_01.jpg,,Mexico '68 Flyer,11823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_171,,item,,,,,,Revolución en la revolución?,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,4,,,,1967,1967,,TRUE,,Spanish,http://id.loc.gov/vocabulary/iso639-2/spa,iso639-2b,,,,Havana (Cuba),Herbert Lionel Matthews Papers,http://id.library.columbia.edu/term/2f3020b9-5cc3-4d5c-b50e-72dc862e3571,"Series II: Cuba, 1948-1978",series,1,,,,Aeon Slip No.: 135402,,,,text,,books,http://vocab.getty.edu/aat/300028051,aat,"Debray, Régis",personal,http://id.loc.gov/authorities/names/n80050361,naf,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,TRUE,,,,,,,,,,,,,,,,,,,,Guerrilla warfare,http://id.worldcat.org/fast/948929,fast,,,,Latin America,http://id.loc.gov/authorities/subjects/sh85074879,lcsh,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
