identifier_omeka,identifier_title,note_filename,location_url_ObjectInContext,location_url_ObjectInContext_2,location_url_ObjectInContext_3,title,namePart,title2,title2_type,dateCreated,form,form_authority,form_authority_identifier,form_2,form_2_authority,form_2_authority_identifier,keyDate_start,keyDate_end,dateQualifier,digitalOrigin,physicalLocation_text,physicalLocation,physicalLocation_authority,physicalLocation_authority_identifier,languageOfCataloging,shelfLocator,relatedItem_collection,place,place_authority_identifier,note,language,language_authority,language_authority_identifier,subject_topic,subject_topic_authority,subject_topic_authority_identifier,subject_name,subject_name_authority,subject_name_authority_identifier,subject_name_type,subject_name_2,subject_name_2_authority,subject_name_2_authority_identifier,subject_name_2_type,subject_name_3,subject_name_3_authority,subject_name_3_authority_identifier,subject_name_3_type,subject_name_4,subject_name_4_authority,subject_name_4_authority_identifier,subject_name_4_type,subject_name_5,subject_name_5_authority,subject_name_5_authority_identifier,subject_name_5_type,subject_name_6,subject_name_6_authority,subject_name_6_authority_identifier,subject_name_6_type,subject_name_7,subject_name_7_authority,subject_name_7_authority_identifier,subject_name_7_type,subject_name_8,subject_name_8_authority,subject_name_8_authority_identifier,subject_name_8_type,subject_name_9,subject_name_9_authority,subject_name_9_authority_identifier,subject_name_9_type,subject_geographic,subject_geographic_authority,subject_geographic_authority_identifier,name_primary,name_primary_authority,name_primary_authority_identifier,name_primary_Relator,name_primary_Relator_authority,name_primary_Relator_type,name_primary_Relator_authority_identifier,name_primary_type,name,name_authority,name_authority_identifier,nameRelator,nameRelator_authority,nameRelator_type,nameRelator_authority_identifier,name_type,name_02,name_02_authority,name_02_authority_identifier,name_02_Relator,name_02_Relator_authority,name_02_Relator_type,name_02_Relator_authority_identifier,name_02_type,name_03,name_03_authority,name_03_authority_identifier,name_03_Relator,name_03_Relator_authority,name_03_Relator_type,name_03_Relator_authority_identifier,name_03_type,name_04,name_04_authority,name_04_authority_identifier,name_04_Relator,name_04_Relator_authority,name_04_Relator_type,name_04_Relator_authority_identifier,name_04_typle,name_05,name_05_authority,name_05_authority_identifier,name_05_Relator,name_05_Relator_authority,name_05_Relator_type,name_05_Relator_authority_identifier,name_05_type,name_06,name_06_authority,name_06_authority_identifier,name_06_Relator,name_06_Relator_authority,name_06_Relator_type,name_06_Relator_authority_identifier,name_06_type,name_07,name_07_authority,name_07_authority_identifier,name_07_Relator,name_07_Relator_authority,name_07_Relator_type,name_07_Relator_authority_identifier,name_07_type,name_08,name_08_authority,name_08_authority_identifier,name_08_Relator,name_08_Relator_authority,name_08_Relator_type,name_08_Relator_authority_identifier,name_08_type,name_09,name_09_authority,name_09_authority_identifier,name_09_Relator,name_09_Relator_authority,name_09_Relator_type,name_09_Relator_authority_identifier,name_09_type,name_10,name_10_authority,name_10_authority_identifier,name_10_Relator,name_10_Relator_authority,name_10_Relator_type,name_10_Relator_authority_identifier,name_10_type,name_11,name_11_authority,name_11_authority_identifier,name_11_Relator,name_11_Relator_authority,name_11_Relator_type,name_11_Relator_authority_identifier,name_11_type,name_12,name_12_authority,name_12_authority_identifier,name_12_Relator,name_12_Relator_authority,name_12_Relator_type,name_12_Relator_authority_identifier,name_12_type,name_13,name_13_authority,name_13_authority_identifier,name_13_Relator,name_13_Relator_authority,name_13_Relator_type,name_13_Relator_authority_identifier,name_13_type,abstract,publisher,relatedItem,relatedItem_authority,relatedItem_identifier,relatedItem_type,note_ownership,typeOfResource,relatedItem_Project,projectURL
omeka_392,perkins_aok_001,original filename: perkins_090074107.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/early-years---family/columbia,,,Fiscal History,,,,October 1909,manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,,,,1909-10,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 121,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,"Seligman, Edwin R. A. (Edwin Robert Anderson), 1861-1939",naf,http://id.loc.gov/authorities/names/n50005896,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frances Perkins' class notes for Economics 107 : Fiscal History, taught by Edwin Seligman at Columbia University",,,,,,"Gift of Susanna Perkins Coggeshall, 1973",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_392,perkins_aok_002,original filename: 090074108.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/early-years---family/columbia,,,Fiscal History,,,,October 1909,manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,,,,1909-10,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 121,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,"Seligman, Edwin R. A. (Edwin Robert Anderson), 1861-1939",naf,http://id.loc.gov/authorities/names/n50005896,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frances Perkins' class notes for Economics 107 : Fiscal History, taught by Edwin Seligman at Columbia University",,,,,,"Gift of Susanna Perkins Coggeshall, 1973",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_392,perkins_aok_003,original filename: 090074109.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/early-years---family/columbia,,,Fiscal History,,,,October 1909,manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,,,,1909-10,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 121,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,"Seligman, Edwin R. A. (Edwin Robert Anderson), 1861-1939",naf,http://id.loc.gov/authorities/names/n50005896,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frances Perkins' class notes for Economics 107 : Fiscal History, taught by Edwin Seligman at Columbia University",,,,,,"Gift of Susanna Perkins Coggeshall, 1973",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_391,perkins_zjp_000,original filename: perkins_090074100.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/trangle-fire,,,"View of Asch Building, Washington Square during the Triangle Shirtwaist Factory fire",,,,March 1911,photographs,aat,http://vocab.getty.edu/aat/300046300,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,1911-03,,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 132?,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Triangle Shirtwaist Company Fire (1911),fast,http://id.worldcat.org/fast/1355168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Includes photographs of the building after the fire, persons deceased in the fire, and lines of people waiting to identify the deceased at the New York City morgue",,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_391,perkins_zjp_001,original filename: 090074101.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/trangle-fire,,,Bodies of Triangle Shirtwaist Factory fire victims at the makeshift morgue on Charities Pier,,,,March 1911,photographs,aat,http://vocab.getty.edu/aat/300046300,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,1911-03,,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 132?,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Triangle Shirtwaist Company Fire (1911),fast,http://id.worldcat.org/fast/1355168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Includes photographs of the building after the fire, persons deceased in the fire, and lines of people waiting to identify the deceased at the New York City morgue",,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_391,perkins_zjp_002,original filename: 090074102.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/trangle-fire,,,Bodies of Triangle Shirtwaist Factory fire victims on the sidewalk,,,,March 1911,photographs,aat,http://vocab.getty.edu/aat/300046300,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,1911-03,,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 132?,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Triangle Shirtwaist Company Fire (1911),fast,http://id.worldcat.org/fast/1355168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Includes photographs of the building after the fire, persons deceased in the fire, and lines of people waiting to identify the deceased at the New York City morgue",,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_391,perkins_zjp_003,original filename: 090074103.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/trangle-fire,,,Crowds waiting to enter morgue to identify bodies of Triangle Shirtwaist fire in 1911; This scene is the pier at foot of 26th Street,,,,March 1911,photographs,aat,http://vocab.getty.edu/aat/300046300,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,1911-03,,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 132?,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Triangle Shirtwaist Company Fire (1911),fast,http://id.worldcat.org/fast/1355168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Includes photographs of the building after the fire, persons deceased in the fire, and lines of people waiting to identify the deceased at the New York City morgue",,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_391,perkins_zjp_004,original filename: 090074104.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/trangle-fire,,,Photograph caption: Crowds waiting to enter morgue to identify bodies of Triangle Shirtwaist fire in 1911; this scene is the pier at foot of 26th Street,,,,March 1911,photographs,aat,http://vocab.getty.edu/aat/300046300,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,1911-03,,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 132?,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Triangle Shirtwaist Company Fire (1911),fast,http://id.worldcat.org/fast/1355168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Includes photographs of the building after the fire, persons deceased in the fire, and lines of people waiting to identify the deceased at the New York City morgue",,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_391,perkins_zjp_005,original filename: 090074105.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/trangle-fire,,,View of ruins after blaze swept fire in Triangle Shirtwaist Factory ,,,,March 1911,photographs,aat,http://vocab.getty.edu/aat/300046300,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,1911-03,,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 132?,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Triangle Shirtwaist Company Fire (1911),fast,http://id.worldcat.org/fast/1355168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Includes photographs of the building after the fire, persons deceased in the fire, and lines of people waiting to identify the deceased at the New York City morgue",,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_391,perkins_zjp_006,original filename: 090074106.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/trangle-fire,,,Photograph caption: View of ruins after blaze swept fire in Triangle Shirtwaist factory ,,,,March 1911,photographs,aat,http://vocab.getty.edu/aat/300046300,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,1911-03,,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 132?,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Triangle Shirtwaist Company Fire (1911),fast,http://id.worldcat.org/fast/1355168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Includes photographs of the building after the fire, persons deceased in the fire, and lines of people waiting to identify the deceased at the New York City morgue",,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_390,perkins_ati_001,original filename: perkins_090074092.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/new-york-s-worst-fire,,,Draft for address by Frances Perkins at Cornell on the fiftieth anniversary of the Triangle Shirtwaist Fire,,,,"March 24, 1961",manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,,,,1961-03-24,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 132,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Triangle Shirtwaist Company Fire (1911),fast,http://id.worldcat.org/fast/1355168,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ithaca (N.Y.),naf,http://id.loc.gov/authorities/names/n79065769,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frances Perkins' notebook with a draft of a talk discussing the Triangle Shirtwaist Fire,,,,,,"Gift of Susanna Perkins Coggeshall, 1970",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_390,perkins_ati_002,original filename: 090074093.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/new-york-s-worst-fire,,,Draft for address by Frances Perkins at Cornell on the fiftieth anniversary of the Triangle Shirtwaist Fire,,,,"March 24, 1961",manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,,,,1961-03-24,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 132,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Triangle Shirtwaist Company Fire (1911),fast,http://id.worldcat.org/fast/1355168,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ithaca (N.Y.),naf,http://id.loc.gov/authorities/names/n79065769,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frances Perkins' notebook with a draft of a talk discussing the Triangle Shirtwaist Fire,,,,,,"Gift of Susanna Perkins Coggeshall, 1970",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_390,perkins_ati_003,original filename: 090074094.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/new-york-s-worst-fire,,,Draft for address by Frances Perkins at Cornell on the fiftieth anniversary of the Triangle Shirtwaist Fire,,,,"March 24, 1961",manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,,,,1961-03-24,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 132,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Triangle Shirtwaist Company Fire (1911),fast,http://id.worldcat.org/fast/1355168,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ithaca (N.Y.),naf,http://id.loc.gov/authorities/names/n79065769,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frances Perkins' notebook with a draft of a talk discussing the Triangle Shirtwaist Fire,,,,,,"Gift of Susanna Perkins Coggeshall, 1970",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_390,perkins_ati_004,original filename: 090074095.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/new-york-s-worst-fire,,,Draft for address by Frances Perkins at Cornell on the fiftieth anniversary of the Triangle Shirtwaist Fire,,,,"March 24, 1961",manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,,,,1961-03-24,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 132,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Triangle Shirtwaist Company Fire (1911),fast,http://id.worldcat.org/fast/1355168,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ithaca (N.Y.),naf,http://id.loc.gov/authorities/names/n79065769,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frances Perkins' notebook with a draft of a talk discussing the Triangle Shirtwaist Fire,,,,,,"Gift of Susanna Perkins Coggeshall, 1970",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_390,perkins_ati_005,original filename: 090074096.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/new-york-s-worst-fire,,,Draft for address by Frances Perkins at Cornell on the fiftieth anniversary of the Triangle Shirtwaist Fire,,,,"March 24, 1961",manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,,,,1961-03-24,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 132,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Triangle Shirtwaist Company Fire (1911),fast,http://id.worldcat.org/fast/1355168,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ithaca (N.Y.),naf,http://id.loc.gov/authorities/names/n79065769,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frances Perkins' notebook with a draft of a talk discussing the Triangle Shirtwaist Fire,,,,,,"Gift of Susanna Perkins Coggeshall, 1970",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_390,perkins_ati_006,original filename: 090074097.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/new-york-s-worst-fire,,,Draft for address by Frances Perkins at Cornell on the fiftieth anniversary of the Triangle Shirtwaist Fire,,,,"March 24, 1961",manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,,,,1961-03-24,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 132,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Triangle Shirtwaist Company Fire (1911),fast,http://id.worldcat.org/fast/1355168,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ithaca (N.Y.),naf,http://id.loc.gov/authorities/names/n79065769,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frances Perkins' notebook with a draft of a talk discussing the Triangle Shirtwaist Fire,,,,,,"Gift of Susanna Perkins Coggeshall, 1970",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_390,perkins_ati_007,original filename: 090074098.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/new-york-s-worst-fire,,,Draft for address by Frances Perkins at Cornell on the fiftieth anniversary of the Triangle Shirtwaist Fire,,,,"March 24, 1961",manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,,,,1961-03-24,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 132,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Triangle Shirtwaist Company Fire (1911),fast,http://id.worldcat.org/fast/1355168,,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ithaca (N.Y.),naf,http://id.loc.gov/authorities/names/n79065769,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frances Perkins' notebook with a draft of a talk discussing the Triangle Shirtwaist Fire,,,,,,"Gift of Susanna Perkins Coggeshall, 1970",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
